,name,latitude_deg,longitude_deg,iso_country,iata_code
63204,Gelendzhik Airport,44.5820926,38.0124807,RU,GDZ
63206,Krasnodar Pashkovsky International Airport,45.0346985,39.1705017,RU,KRR
63212,Makhachkala Uytash International Airport,42.816799,47.652302,RU,MCX
63213,Mineralnyye Vody Airport,44.2251015,43.0819016,RU,MRV
63214,Nalchik Airport,43.5129013,43.6366005,RU,NAL
63215,Vladikavkaz Beslan International Airport,43.205101,44.606602,RU,OGZ
63217,Magas Airport,43.323268,45.012568,RU,IGT
63218,Stavropol Shpakovskoye Airport,45.1091995,42.1128006,RU,STW
63225,Platov International Airport,47.493888,39.924722,RU,ROV
63228,Taganrog Yuzhny Airport,47.1983333,38.8491667,RU,TGK
63231,Sochi International Airport,43.449902,39.9566,RU,AER
63232,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,RU,ASF
63233,Elista Airport,46.3739014,44.3308983,RU,ESL
63234,Volgograd International Airport,48.7825012,44.3455009,RU,VOG
63806,Williston Basin International Airport,48.258387,-103.748797,US,XWA
71453,Chelyabinsk Balandino Airport,55.305801,61.5033,RU,CEK
71455,Magnitogorsk International Airport,53.3931007,58.7556992,RU,MQF
71457,Sabetta International Airport,71.219167,72.052222,RU,SBT
71458,Bovanenkovo Airport,70.315278,68.333611,RU,BVJ
71459,Salekhard Airport,66.5907974,66.6110001,RU,SLY
71471,Berezovo Airport,63.9210014,65.0305023,RU,EZV
71472,Khanty Mansiysk Airport,61.0285,69.086098,RU,HMA
71476,Nyagan Airport,62.110001,65.614998,RU,NYA
71477,Sovetskiy Airport,61.326622,63.6019135,RU,OVS
71478,Uray Airport,60.103298,64.826698,RU,URJ
71479,Beloyarskiy Airport,63.686901,66.698601,RU,EYK
71480,Izhevsk Airport,56.8280983,53.4575005,RU,IJK
71481,Pobedilovo Airport,58.503883,49.347831,RU,KVX
71482,Nadym Airport,65.4809036,72.6988983,RU,NYM
71483,Novy Urengoy Airport,66.069397,76.5203018,RU,NUX
71484,Nizhnevartovsk Airport,60.949299,76.483597,RU,NJC
71488,Perm International Airport,57.914501,56.021198,RU,PEE
71491,Kogalym International Airport,62.1903992,74.5337982,RU,KGP
71492,Nefteyugansk Airport,61.108299,72.650002,RU,NFG
71493,Noyabrsk Airport,63.1833,75.2699966,RU,NOJ
71494,Surgut Airport,61.3437004,73.4018021,RU,SGC
71498,Koltsovo Airport,56.7430992,60.8027,RU,SVX
71502,Roshchino International Airport,57.1896019,65.3243027,RU,TJM
71504,Kurgan Airport,55.4753,65.415604,RU,KRO
71609,Ashgabat International Airport,37.986801,58.361,TM,ASB
71610,Turkmenbashi International Airport,40.063301,53.007198,TM,KRW
71611,Mary International Airport,37.62353,61.895668,TM,MYP
71612,Daşoguz Airport,41.759853,59.836149,TM,TAZ
71613,Türkmenabat International Airport,38.930662,63.563982,TM,CRZ
71614,Dushanbe Airport,38.5433006,68.8249969,TJ,DYU
71615,Kulob Airport,37.9880981,69.8050003,TJ,TJU
71616,Khujand Airport,40.215401,69.694702,TJ,LBD
71617,Qurghonteppa International Airport,37.8664017,68.8647003,TJ,KQT
71618,Andizhan Airport,40.727699,72.293999,UZ,AZN
71619,Fergana International Airport,40.358799,71.745003,UZ,FEG
71623,Nukus Airport,42.4884,59.623299,UZ,NCU
71625,Urgench Airport,41.584301,60.6417007,UZ,UGC
71626,Navoi Airport,40.117199,65.170799,UZ,NVI
71627,Bukhara International Airport,39.775002,64.483299,UZ,BHK
71634,Samarkand Airport,39.7005005,66.9838028,UZ,SKD
71635,Termez Airport,37.287261,67.311869,UZ,TMJ
71638,Tashkent International Airport,41.2579002,69.2811966,UZ,TAS
71640,Kostroma Sokerkino Airport,57.796902,41.019402,RU,KMW
71642,Grabtsevo Airport,54.5499992,36.3666687,RU,KLF
71644,Ivanovo South Airport,56.9393997,40.9407997,RU,IWA
71645,Staroselye Airport,58.104198,38.929401,RU,RYB
71649,Bryansk Airport,53.214199,34.176399,RU,BZK
71651,Zhukovsky International Airport,55.553299,38.150002,RU,ZIA
71652,Domodedovo International Airport,55.4087982,37.9062996,RU,DME
71654,Sheremetyevo International Airport,55.972599,37.4146,RU,SVO
71656,Migalovo Air Base,56.8246994,35.7577019,RU,KLD
71660,Ostafyevo International Airport,55.511667,37.507222,RU,OSF
71663,Chkalovskiy Air Base,55.8783,38.061699,RU,CKL
71664,Belgorod International Airport,50.6437988,36.5900993,RU,EGO
71666,Kursk East Airport,51.7505989,36.2956009,RU,URS
71667,Lipetsk Airport,52.7028008,39.5377998,RU,LPK
71668,Voronezh International Airport,51.8142014,39.229599,RU,VOZ
71672,Donskoye Airport,52.806099,41.4828,RU,TBW
71681,Vnukovo International Airport,55.5914993,37.2615013,RU,VKO
71682,Ukhta Airport,63.566898,53.804699,RU,UCT
71683,Inta Airport,66.053372,60.105786,RU,INA
71686,Pechora Airport,65.121101,57.130798,RU,PEX
71687,Usinsk Airport,66.0047,57.367199,RU,USK
71690,Vorkuta Airport,67.488602,63.993099,RU,VKT
71691,Ust-Tsylma Airport,65.437294,52.200336,RU,UTS
71692,Syktyvkar Airport,61.6469994,50.8451004,RU,SCW
71694,Nizhny Novgorod Strigino International Airport,56.2300987,43.7840004,RU,GOJ
71695,Bugulma Airport,54.641184,52.800229,RU,UUA
71696,Kazan International Airport,55.6062012,49.2787018,RU,KZN
71697,Begishevo Airport,55.5647011,52.0924988,RU,NBC
71700,Yoshkar-Ola Airport,56.7005997,47.9047012,RU,JOK
71701,Cheboksary Airport,56.0903015,47.3473015,RU,CSY
71702,Zhigansk Airport,66.7965012,123.3610001,RU,ZIX
71704,Ulyanovsk Baratayevka Airport,54.268299,48.2267,RU,ULV
71706,Ulyanovsk East Airport,54.401001,48.8027,RU,ULY
71709,Orenburg Central Airport,51.7957993,55.4566994,RU,REN
71710,Orsk Airport,51.072498,58.5956,RU,OSW
71712,Penza Airport,53.1105995,45.0210991,RU,PEZ
71713,Saransk Airport,54.1251297,45.2122574,RU,SKX
71714,Balakovo Airport,51.858299,47.745602,RU,BWO
71715,Gagarin International Airport,51.712778,46.171111,RU,GSV
71724,Ufa International Airport,54.5574989,55.8744011,RU,UFA
71731,Kurumoch International Airport,53.5049019,50.164299,RU,KUF
71938,"Rewa Airport, Chorhata, REWA",24.503401,81.220299,IN,REW
71959,Gondia Airport,21.526817,80.290347,IN,GDB
72026,Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,IN,AMD
72027,Akola Airport,20.698931,77.056883,IN,AKD
72028,Aurangabad Airport,19.8626995,75.3981018,IN,IXU
72029,Chhatrapati Shivaji International Airport,19.0886993,72.867897,IN,BOM
72030,Bilaspur Airport,21.9884,82.111,IN,PAB
72031,Bhuj Airport,23.2877998,69.6701965,IN,BHJ
72032,Belagavi Airport,15.8593,74.618301,IN,IXG
72033,Vadodara Airport,22.336201,73.226303,IN,BDQ
72034,Raja Bhoj International Airport,23.2875004,77.3374023,IN,BHO
72035,Bhavnagar Airport,21.7521992,72.1852036,IN,BHU
72036,Daman Airport,20.434401,72.843201,IN,NMB
72039,Dabolim Airport,15.3808,73.831398,IN,GOI
72040,Hubli Airport,15.3617001,75.0848999,IN,HBX
72041,Rajkot International Airport,22.378824,71.039391,IN,HSR
72042,Devi Ahilyabai Holkar Airport,22.7217999,75.8011017,IN,IDR
72043,Jabalpur Airport,23.177799,80.052002,IN,JLR
72045,Jamnagar Airport,22.4654999,70.0126038,IN,JGA
72046,Kandla Airport,23.1127,70.100304,IN,IXY
72047,Khajuraho Airport,24.8172,79.918602,IN,HJR
72048,Kolhapur Airport,16.6647,74.289398,IN,KLH
72049,Keshod Airport,21.317101,70.270401,IN,IXK
72051,Nanded Airport,19.1833,77.316704,IN,NDC
72052,Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,IN,NAG
72054,Nashik Airport,20.119101,73.912903,IN,ISK
72055,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,IN,PNQ
72056,Porbandar Airport,21.649524,69.656405,IN,PBD
72057,Ratnagiri Airport,17.013599,73.327797,IN,RTC
72058,Rajkot Airport,22.3092003,70.7795029,IN,RAJ
72059,Swami Vivekananda Airport,21.180401,81.7388,IN,RPR
72060,Shirdi Airport,19.688752,74.377354,IN,SAG
72061,Solapur Airport,17.6280003,75.9347992,IN,SSE
72062,Surat Airport,21.1140995,72.7417984,IN,STV
72063,Maharana Pratap Airport,24.6177006,73.8961029,IN,UDR
72066,Bandaranaike International Colombo Airport,7.1807599,79.8841019,LK,CMB
72067,Anuradhapura Airport,8.301542,80.42848,LK,ACJ
72068,Batticaloa Airport,7.70576,81.678802,LK,BTC
72069,Colombo Ratmalana Airport,6.82199,79.8862,LK,RML
72070,Ampara Airport,7.336745,81.623869,LK,ADP
72071,Hingurakgoda Air Force Base,8.04981,80.9814,LK,HIM
72072,Jaffna International Airport,9.79233,80.070099,LK,JAF
72073,Koggala Airport,5.99368,80.3202972,LK,KCT
72076,China Bay Airport,8.5385103,81.1819,LK,TRR
72079,Mattala Rajapaksa International Airport,6.284467,81.124128,LK,HRI
72080,Battambang Airport,13.0956,103.223999,KH,BBM
72082,Kampong Chhnang Airport,12.255032,104.564657,KH,KZC
72086,Phnom Penh International Airport,11.5466,104.844002,KH,PNH
72087,Ratanakiri Airport,13.7299995,106.9869995,KH,RBE
72088,Siem Reap-Angkor International Airport,13.369167,104.223056,KH,SAI
72089,Siem Reap International Airport,13.41155,103.813044,KH,REP
72323,Darbhanga Airport,26.192801,85.916901,IN,DBR
72326,Along Airport,28.1753006,94.802002,IN,IXV
72327,Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,IN,IXA
72330,Bagdogra Airport,26.6812,88.328598,IN,IXB
72332,Shillong Airport,25.7035999,91.9786987,IN,SHL
72335,Biju Patnaik Airport,20.2444,85.8178024,IN,BBI
72337,Netaji Subhash Chandra Bose International Airport,22.6546993,88.446701,IN,CCU
72340,Dhanbad Airport,23.8339996,86.4253006,IN,DBD
72341,Kazi Nazrul Islam Airport,23.6225,87.243,IN,RDP
72344,Gorakhpur Airport,26.7397003,83.4496994,IN,GOP
72345,Lokpriya Gopinath Bordoloi International Airport,26.1061001,91.5858994,IN,GAU
72346,Gaya Airport,24.744301,84.951202,IN,GAY
72348,Imphal Airport,24.7600002,93.896698,IN,IMF
72351,Sonari Airport,22.813786,86.169739,IN,IXW
72352,Jorhat Airport,26.7315006,94.175499,IN,JRH
72353,Kushinagar International Airport,26.776534,83.889214,IN,KBK
72356,Kailashahar Airport,24.308657,92.00768,IN,IXH
72357,Silchar Airport,24.9129009,92.9786987,IN,IXS
72359,Lengpui Airport,23.840599,92.619698,IN,AJL
72360,Lilabari North Lakhimpur Airport,27.2955,94.097603,IN,IXI
72362,Dibrugarh Airport,27.4839001,95.0168991,IN,DIB
72363,Dimapur Airport,25.8838997,93.7711029,IN,DMU
72364,Muzaffarpur Airport,26.119101,85.313698,IN,MZU
72369,Jay Prakash Narayan Airport,25.591299,85.087997,IN,PAT
72371,Birsa Munda Airport,23.3143005,85.321701,IN,IXR
72372,Rourkela Airport,22.256571,84.815193,IN,RRK
72375,Tezpur Airport,26.7091007,92.7846985,IN,TEZ
72377,Visakhapatnam Airport,17.723506,83.227729,IN,VTZ
72378,Ziro Airport,27.588301,93.828102,IN,ZER
72445,Barisal Airport,22.8010006,90.3012009,BD,BZL
72446,Cox's Bazar Airport,21.4521999,91.9638977,BD,CXB
72448,Shah Amanat International Airport,22.249599,91.813301,BD,CGP
72449,Ishurdi Airport,24.1525002,89.0494003,BD,IRD
72450,Jessore Airport,23.1838,89.160797,BD,JSR
72452,Shah Mokhdum Airport,24.4372005,88.6165009,BD,RJH
72453,Saidpur Airport,25.7591991,88.9088974,BD,SPD
72456,Osmany International Airport,24.963832,91.864843,BD,ZYL
72458,Hazrat Shahjalal International Airport,23.843347,90.397783,BD,DAC
72459,Hong Kong International Airport,22.308901,113.915001,HK,HKG
72485,Agra Airport / Agra Air Force Station,27.157683,77.960942,IN,AGR
72487,Prayagraj Airport,25.4401,81.733902,IN,IXD
72489,Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,IN,ATQ
72493,Nal Airport,28.0706005,73.2071991,IN,BKB
72495,Lal Bahadur Shastri Airport,25.452129,82.861805,IN,VNS
72496,Kullu Manali Airport,31.876699,77.154404,IN,KUU
72497,Bhatinda Air Force Station,30.2700996,74.7557983,IN,BUP
72499,Bareilly Air Force Station,28.4221001,79.450798,IN,BEK
72500,Chandigarh International Airport,30.6735,76.788498,IN,IXC
72501,Kanpur Airport,26.404301,80.410103,IN,KNU
72504,Dehradun Jolly Grant Airport,30.189243,78.176651,IN,DED
72505,Indira Gandhi International Airport,28.55563,77.09519,IN,DEL
72508,Kangra Airport,32.164902,76.263018,IN,DHM
72509,Gwalior Airport,26.2933006,78.2277985,IN,GWL
72510,Hisar Airport,29.179399,75.755302,IN,HSS
72513,Jodhpur Airport,26.2511005,73.0488968,IN,JDH
72514,Jaipur International Airport,26.8242,75.812202,IN,JAI
72515,Jaisalmer Airport,26.8887005,70.8649979,IN,JSA
72516,Jammu Airport,32.688849,74.838152,IN,IXJ
72518,Kishangarh Airport Ajmer,26.591007,74.812956,IN,KQH
72519,Kota Airport,25.1602001,75.8455963,IN,KTU
72520,Ludhiana Airport,30.8547001,75.9525986,IN,LUH
72521,Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501,IN,IXL
72522,Chaudhary Charan Singh International Airport,26.7605991,80.8892975,IN,LKO
72524,Pathankot Airport,32.233611,75.634444,IN,IXP
72526,Pantnagar Airport,29.0334,79.473701,IN,PGH
72531,Sheikh ul Alam International Airport,33.987099,74.7742,IN,SXR
72540,Luang Phabang International Airport,19.8973007,102.1610031,LA,LPQ
72543,Pakse International Airport,15.1321001,105.7809982,LA,PKZ
72546,Savannakhet Airport,16.5566006,104.7600021,LA,ZVK
72547,Sam Neua Airport,20.4183998,104.0670013,LA,NEU
72550,Wattay International Airport,17.9883003,102.5630035,LA,VTE
72553,Aeropuerto Nacional Dr. Juan Plate,-22.160073,-57.943633,PY,VMI
72554,Macau International Airport,22.149599,113.592003,MO,MFM
72555,Dong Hoi Airport,17.515,106.590556,VN,VDH
72617,Gautam Buddha International Airport,27.505328,83.412594,NP,BWA
72628,Janakpur Airport,26.708799,85.922401,NP,JKR
72631,Tribhuvan International Airport,27.6966,85.3591,NP,KTM
72638,Nepalgunj Airport,28.1036,81.667,NP,KEP
72639,Pokhara Airport,28.2008991,83.9821014,NP,PKR
72653,Taplejung Airport,27.3509,87.69525,NP,TPJ
72656,Biratnagar Airport,26.4815006,87.2639999,NP,BIR
72659,Murod Kond Airport,18.411501,76.464699,IN,LTU
72664,Agatti Airport,10.8237,72.176003,IN,AGX
72666,Bellary Airport,15.1627998,76.8827972,IN,BEP
72667,Kempegowda International Airport,13.1979,77.706299,IN,BLR
72668,Bidar Airport / Bidar Air Force Station,17.9081,77.487099,IN,IXX
72669,Vijayawada Airport,16.530399,80.796799,IN,VGA
72670,Coimbatore International Airport,11.0299997,77.0434036,IN,CJB
72672,Cochin International Airport,10.152,76.401901,IN,COK
72673,Calicut International Airport,11.1368,75.955299,IN,CCJ
72674,Kadapa Airport,14.513154,78.769183,IN,CDP
72675,Car Nicobar Air Force Base,9.153056,92.819273,IN,CBD
72680,Rajiv Gandhi International Airport,17.231318,78.429855,IN,HYD
72681,Begumpet Airport,17.4531,78.467598,IN,BPM
72682,Kannur International Airport,11.918614,75.547211,IN,CNN
72684,Kurnool Airport,15.716288,78.16923,IN,KJB
72685,Madurai Airport,9.8345098,78.093399,IN,IXM
72686,Mangalore International Airport,12.9612999,74.8900986,IN,IXE
72687,Chennai International Airport,12.990005,80.169296,IN,MAA
72690,Veer Savarkar International Airport / INS Utkrosh,11.641208,92.729643,IN,IXZ
72691,Pondicherry Airport,11.968,79.812,IN,PNY
72692,Sri Sathya Sai Airport,14.1492996,77.7910995,IN,PUT
72695,Rajahmundry Airport,17.105799,81.813204,IN,RJA
72696,Salem Airport,11.7833004,78.0655975,IN,SXV
72697,Sindhudurg Airport,16.0,73.533333,IN,SDW
72701,Tiruchirappalli International Airport,10.766223,78.71774,IN,TRZ
72702,Thiruvananthapuram International Airport,8.48212,76.920097,IN,TRV
72709,Gelephu Airport,26.88456,90.46412,BT,GLU
72710,Paro International Airport,27.4032,89.424599,BT,PBH
72714,Maafaru International Airport,5.818394,73.469181,MV,NMF
72718,Gan International Airport,-0.693342,73.155602,MV,GAN
72719,Hanimaadhoo Airport,6.7442298,73.1705017,MV,HAQ
72720,Kadhdhoo Airport,1.85917,73.5218964,MV,KDO
72721,Malé International Airport,4.1918302,73.5290985,MV,MLE
72723,Kaadedhdhoo Airport,0.488131,72.996902,MV,KDM
72725,Villa Airport,3.470556,72.835833,MV,VAM
72798,Don Mueang International Airport,13.9125996,100.6070023,TH,DMK
72801,Kamphaeng Saen Airport,14.1020002,99.9171982,TH,KDT
72804,Trat Airport,12.2746,102.319,TH,TDX
72806,Suvarnabhumi Airport,13.6810999,100.7470016,TH,BKK
72808,U-Tapao International Airport,12.6799002,101.0049973,TH,UTP
72811,Chiang Mai International Airport,18.7667999,98.9626007,TH,CNX
72812,Mae Hong Son Airport,19.3013,97.9757996,TH,HGN
72814,Lampang Airport,18.2709007,99.5042038,TH,LPT
72815,Nan Airport,18.8078995,100.7829971,TH,NNT
72817,Phrae Airport,18.1322002,100.1650009,TH,PRH
72820,Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896,TH,CEI
72823,Phetchabun Airport,16.6760006,101.1949997,TH,PHY
72824,Hua Hin Airport,12.6362,99.9514999,TH,HHQ
72825,Takhli Airport,15.2772999,100.2959976,TH,TKH
72827,Mae Sot Airport,16.6998997,98.5450974,TH,MAQ
72829,Sukhothai Airport,17.2380009,99.8181992,TH,THS
72830,Phitsanulok Airport,16.7829,100.278999,TH,PHS
72832,Tak Airport,16.8959999,99.2533035,TH,TKT
72836,Surat Thani Airport,9.1325998,99.1355972,TH,URT
72837,Narathiwat Airport,6.5199199,101.7429962,TH,NAW
72838,Chumphon Airport,10.7112,99.361702,TH,CJM
72839,Nakhon Si Thammarat Airport,8.5396204,99.9447021,TH,NST
72840,Krabi Airport,8.0991201,98.9861984,TH,KBV
72841,Songkhla Airport,7.1865602,100.6080017,TH,SGZ
72842,Pattani Airport,6.78546,101.1539993,TH,PAN
72843,Samui Airport,9.54779,100.061996,TH,USM
72845,Phuket International Airport,8.1132,98.316902,TH,HKT
72846,Ranong Airport,9.77762,98.585503,TH,UNN
72847,Hat Yai International Airport,6.9332099,100.3929977,TH,HDY
72848,Trang Airport,7.50874,99.6166,TH,TST
72850,Udon Thani Airport,17.3864002,102.788002,TH,UTH
72851,Sakon Nakhon Airport,17.1951008,104.1190033,TH,SNO
72852,Surin Airport,14.8683004,103.4980011,TH,PXR
72853,Khon Kaen Airport,16.4666004,102.7839966,TH,KKC
72854,Loei Airport,17.4391003,101.7220001,TH,LOE
72856,Buri Ram Airport,15.2295,103.252998,TH,BFV
72857,Nakhon Ratchasima Airport,14.9495,102.313004,TH,NAK
72859,Ubon Ratchathani Airport,15.2512999,104.8700027,TH,UBP
72860,Roi Et Airport,16.1168,103.774002,TH,ROI
72861,Nakhon Phanom Airport,17.383801,104.642998,TH,KOP
72870,Buon Ma Thuot Airport,12.6682997,108.1200027,VN,BMV
72872,Cat Bi International Airport,20.81686,106.722994,VN,HPH
72874,Cà Mau Airport,9.177667,105.177778,VN,CAH
72875,Cam Ranh International Airport / Cam Ranh Air Base,11.9982,109.219002,VN,CXR
72876,Con Dao Airport,8.73183,106.633003,VN,VCS
72877,Can Tho International Airport,10.0851,105.711998,VN,VCA
72878,Dien Bien Phu Airport,21.3974991,103.0080032,VN,DIN
72879,Lien Khuong Airport,11.75,108.366997,VN,DLI
72880,Da Nang International Airport,16.0439,108.198997,VN,DAD
72884,Noi Bai International Airport,21.221201,105.806999,VN,HAN
72887,Phu Bai International Airport,16.400628,107.703094,VN,HUI
72888,Phu Cat Airport,13.955,109.042,VN,UIH
72889,Pleiku Airport,14.0045004,108.0169983,VN,PXU
72890,Phu Quoc International Airport,10.1698,103.9931,VN,PQC
72893,Rach Gia Airport,9.95803,105.1323795,VN,VKG
72894,Dong Tac Airport,13.0496,109.334,VN,TBB
72895,Tan Son Nhat International Airport,10.8188,106.652,VN,SGN
72897,Van Don International Airport,21.120693,107.41539,VN,VDO
72898,Vinh Airport,18.7376003,105.6709976,VN,VII
72908,Dawei Airport,14.1039,98.203598,MM,TVY
72909,Nay Pyi Taw International Airport,19.623501,96.200996,MM,NYT
72915,Kengtung Airport,21.3015995,99.6360016,MM,KET
72918,Kyaukpyu Airport,19.4263992,93.5347977,MM,KYP
72919,Kawthoung Airport,10.0493002,98.538002,MM,KAW
72921,Loikaw Airport,19.6914997,97.214798,MM,LIW
72923,Lashio Airport,22.9778996,97.7521973,MM,LSH
72925,Mandalay International Airport,21.7021999,95.9778976,MM,MDL
72926,Myeik Airport,12.4398003,98.6214981,MM,MGZ
72929,Myitkyina Airport,25.3836002,97.3518982,MM,MYT
72933,Momeik Airport,23.0925007,96.6453018,MM,MOE
72935,Mong Hsat Airport,20.5167999,99.2567978,MM,MOG
72942,Namsang Airport,20.8904991,97.7359009,MM,NMS
72952,Putao Airport,27.3299007,97.4263,MM,PBU
72960,Sittwe Airport,20.133165,92.870693,MM,AKY
72961,Thandwe Airport,18.4606991,94.3001022,MM,SNW
72962,Tachileik Airport,20.4838009,99.9354019,MM,THL
72968,Yangon International Airport,16.9073009,96.1332016,MM,RGN
73102,Hasanuddin International Airport,-5.06163,119.554001,ID,UPG
73108,Frans Kaisiepo Airport,-1.19002,136.108002,ID,BIK
73113,Nabire Airport,-3.368586,135.496702,ID,NBX
73117,Mozes Kilangin Airport,-4.52978,136.887388,ID,TIM
73124,Ngurah Rai (Bali) International Airport,-8.74817,115.167,ID,DPS
73125,Lombok International Airport,-8.757792,116.275435,ID,LOP
73129,Pitu Airport,2.04599,128.324997,ID,OTI
73130,Toraja Airport,-3.185833,119.91775,ID,TRT
73132,Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,ID,PLW
73135,Kasiguncu Airport,-1.41675,120.657997,ID,PSJ
73137,Syukuran Aminuddin Amir Airport,-1.035893,122.773934,ID,LUW
73140,Tjilik Riwut Airport,-2.22513,113.943001,ID,PKY
73141,Yogyakarta International Airport,-7.905338,110.057264,ID,YIA
73142,Tunggul Wulung Airport,-7.64506,109.033997,ID,CXP
73147,Dortheys Hiyo Eluay International Airport,-2.579627,140.519857,ID,DJJ
73151,Oksibil Airport,-4.9071,140.6277,ID,OKL
73159,Mopah International Airport,-8.523898,140.419693,ID,MKQ
73162,Tanah Merah Airport,-6.09669,140.303521,ID,TMH
73166,Kalimarau Airport,2.1555,117.431999,ID,BEJ
